#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=9.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(9)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   3.0000        2.0000e+16    4.32512734e-27     
   3.0000        5.0000e+16    4.57042710e-27     
   3.0000        1.0000e+17    4.69444700e-27     
   3.0000        2.0000e+17    4.77788931e-27     
   3.0000        5.0000e+17    4.84519106e-27     
   3.0000        1.0000e+18    4.87499681e-27     
   3.0000        2.0000e+18    4.89357640e-27     
   3.0000        5.0000e+18    4.90770191e-27     
   3.0000        1.0000e+19    4.91366288e-27     
   3.0000        2.0000e+19    4.91727665e-27     
   3.0000        5.0000e+19    4.91999328e-27     
   3.0000        1.0000e+20    4.92112687e-27     
   3.0000        2.0000e+20    4.92179037e-27     
   3.0000        5.0000e+20    4.92226890e-27     
   3.0000        1.0000e+21    4.92247731e-27     
   3.0000        2.0000e+21    4.92261391e-27     
   5.0000        1.0000e+14    1.39998716e-27     
   5.0000        2.0000e+14    1.41969538e-27     
   5.0000        5.0000e+14    1.46370947e-27     
   5.0000        1.0000e+15    1.52096386e-27     
   5.0000        2.0000e+15    1.60352700e-27     
   5.0000        5.0000e+15    1.73661225e-27     
   5.0000        1.0000e+16    1.83486246e-27     
   5.0000        2.0000e+16    1.91750003e-27     
   5.0000        5.0000e+16    1.99663483e-27     
   5.0000        1.0000e+17    2.03612667e-27     
   5.0000        2.0000e+17    2.06240653e-27     
   5.0000        5.0000e+17    2.08334507e-27     
   5.0000        1.0000e+18    2.09250411e-27     
   5.0000        2.0000e+18    2.09815930e-27     
   5.0000        5.0000e+18    2.10240956e-27     
   5.0000        1.0000e+19    2.10418340e-27     
   5.0000        2.0000e+19    2.10525171e-27     
   5.0000        5.0000e+19    2.10604493e-27     
   5.0000        1.0000e+20    2.10636952e-27     
   5.0000        2.0000e+20    2.10655772e-27     
   5.0000        5.0000e+20    2.10669394e-27     
   5.0000        1.0000e+21    2.10675278e-27     
   5.0000        2.0000e+21    2.10678973e-27     
   7.0000        1.0000e+14    8.80104569e-28     
   7.0000        2.0000e+14    8.90041330e-28     
   7.0000        5.0000e+14    9.11693979e-28     
   7.0000        1.0000e+15    9.39677187e-28     
   7.0000        2.0000e+15    9.80166441e-28     
   7.0000        5.0000e+15    1.04569780e-27     
   7.0000        1.0000e+16    1.09408280e-27     
   7.0000        2.0000e+16    1.13463132e-27     
   7.0000        5.0000e+16    1.17316528e-27     
   7.0000        1.0000e+17    1.19219084e-27     
   7.0000        2.0000e+17    1.20471652e-27     
   7.0000        5.0000e+17    1.21456439e-27     
   7.0000        1.0000e+18    1.21881034e-27     
   7.0000        2.0000e+18    1.22140012e-27     
   7.0000        5.0000e+18    1.22331997e-27     
   7.0000        1.0000e+19    1.22411096e-27     
   7.0000        2.0000e+19    1.22458273e-27     
   7.0000        5.0000e+19    1.22492869e-27     
   7.0000        1.0000e+20    1.22506852e-27     
   7.0000        2.0000e+20    1.22514922e-27     
   7.0000        5.0000e+20    1.22520764e-27     
   7.0000        1.0000e+21    1.22523264e-27     
   7.0000        2.0000e+21    1.22524801e-27     
   10.0000       1.0000e+14    5.34200468e-28     
   10.0000       2.0000e+14    5.39066551e-28     
   10.0000       5.0000e+14    5.49331413e-28     
   10.0000       1.0000e+15    5.62489435e-28     
   10.0000       2.0000e+15    5.81689766e-28     
   10.0000       5.0000e+15    6.13134167e-28     
   10.0000       1.0000e+16    6.36484805e-28     
   10.0000       2.0000e+16    6.56023552e-28     
   10.0000       5.0000e+16    6.74437750e-28     
   10.0000       1.0000e+17    6.83399852e-28     
   10.0000       2.0000e+17    6.89205650e-28     
   10.0000       5.0000e+17    6.93671687e-28     
   10.0000       1.0000e+18    6.95548524e-28     
   10.0000       2.0000e+18    6.96666762e-28     
   10.0000       5.0000e+18    6.97473430e-28     
   10.0000       1.0000e+19    6.97796662e-28     
   10.0000       2.0000e+19    6.97984938e-28     
   10.0000       5.0000e+19    6.98119347e-28     
   10.0000       1.0000e+20    6.98172433e-28     
   10.0000       2.0000e+20    6.98202704e-28     
   10.0000       5.0000e+20    6.98224376e-28     
   10.0000       1.0000e+21    6.98233480e-28     
   10.0000       2.0000e+21    6.98238950e-28     
   15.0000       1.0000e+14    3.03310058e-28     
   15.0000       2.0000e+14    3.05491479e-28     
   15.0000       5.0000e+14    3.09893327e-28     
   15.0000       1.0000e+15    3.15459646e-28     
   15.0000       2.0000e+15    3.23693670e-28     
   15.0000       5.0000e+15    3.37476555e-28     
   15.0000       1.0000e+16    3.47852136e-28     
   15.0000       2.0000e+16    3.56549181e-28     
   15.0000       5.0000e+16    3.64672783e-28     
   15.0000       1.0000e+17    3.68549090e-28     
   15.0000       2.0000e+17    3.70997872e-28     
   15.0000       5.0000e+17    3.72811959e-28     
   15.0000       1.0000e+18    3.73537638e-28     
   15.0000       2.0000e+18    3.73948749e-28     
   15.0000       5.0000e+18    3.74226502e-28     
   15.0000       1.0000e+19    3.74329527e-28     
   15.0000       2.0000e+19    3.74385161e-28     
   15.0000       5.0000e+19    3.74421332e-28     
   15.0000       1.0000e+20    3.74434379e-28     
   15.0000       2.0000e+20    3.74441341e-28     
   15.0000       5.0000e+20    3.74445930e-28     
   15.0000       1.0000e+21    3.74447675e-28     
   15.0000       2.0000e+21    3.74448649e-28     
   20.0000       1.0000e+14    1.99683038e-28     
   20.0000       2.0000e+14    2.00951984e-28     
   20.0000       5.0000e+14    2.03422413e-28     
   20.0000       1.0000e+15    2.06502722e-28     
   20.0000       2.0000e+15    2.11109137e-28     
   20.0000       5.0000e+15    2.18978930e-28     
   20.0000       1.0000e+16    2.24988980e-28     
   20.0000       2.0000e+16    2.30046139e-28     
   20.0000       5.0000e+16    2.34742880e-28     
   20.0000       1.0000e+17    2.36947204e-28     
   20.0000       2.0000e+17    2.38307296e-28     
   20.0000       5.0000e+17    2.39276261e-28     
   20.0000       1.0000e+18    2.39642099e-28     
   20.0000       2.0000e+18    2.39835788e-28     
   20.0000       5.0000e+18    2.39953682e-28     
   20.0000       1.0000e+19    2.39991160e-28     
   20.0000       2.0000e+19    2.40007767e-28     
   20.0000       5.0000e+19    2.40015334e-28     
   20.0000       1.0000e+20    2.40016781e-28     
   20.0000       2.0000e+20    2.40016975e-28     
   20.0000       5.0000e+20    2.40016575e-28     
   20.0000       1.0000e+21    2.40016174e-28     
   20.0000       2.0000e+21    2.40015848e-28     
   30.0000       1.0000e+14    1.11364282e-28     
   30.0000       2.0000e+14    1.11962163e-28     
   30.0000       5.0000e+14    1.13065873e-28     
   30.0000       1.0000e+15    1.14403433e-28     
   30.0000       2.0000e+15    1.16430451e-28     
   30.0000       5.0000e+15    1.20010898e-28     
   30.0000       1.0000e+16    1.22817654e-28     
   30.0000       2.0000e+16    1.25201740e-28     
   30.0000       5.0000e+16    1.27402689e-28     
   30.0000       1.0000e+17    1.28409996e-28     
   30.0000       2.0000e+17    1.29006809e-28     
   30.0000       5.0000e+17    1.29400845e-28     
   30.0000       1.0000e+18    1.29530896e-28     
   30.0000       2.0000e+18    1.29587193e-28     
   30.0000       5.0000e+18    1.29608338e-28     
   30.0000       1.0000e+19    1.29607918e-28     
   30.0000       2.0000e+19    1.29602856e-28     
   30.0000       5.0000e+19    1.29595183e-28     
   30.0000       1.0000e+20    1.29590622e-28     
   30.0000       2.0000e+20    1.29587359e-28     
   30.0000       5.0000e+20    1.29584449e-28     
   30.0000       1.0000e+21    1.29582984e-28     
   30.0000       2.0000e+21    1.29582020e-28     
   50.0000       1.0000e+14    5.26220411e-29     
   50.0000       2.0000e+14    5.28656539e-29     
   50.0000       5.0000e+14    5.32877216e-29     
   50.0000       1.0000e+15    5.37749942e-29     
   50.0000       2.0000e+15    5.45204806e-29     
   50.0000       5.0000e+15    5.59007069e-29     
   50.0000       1.0000e+16    5.70302564e-29     
   50.0000       2.0000e+16    5.80099408e-29     
   50.0000       5.0000e+16    5.89152106e-29     
   50.0000       1.0000e+17    5.93185493e-29     
   50.0000       2.0000e+17    5.95446570e-29     
   50.0000       5.0000e+17    5.96759339e-29     
   50.0000       1.0000e+18    5.97071562e-29     
   50.0000       2.0000e+18    5.97112301e-29     
   50.0000       5.0000e+18    5.97004732e-29     
   50.0000       1.0000e+19    5.96897550e-29     
   50.0000       2.0000e+19    5.96800068e-29     
   50.0000       5.0000e+19    5.96699803e-29     
   50.0000       1.0000e+20    5.96647872e-29     
   50.0000       2.0000e+20    5.96612696e-29     
   50.0000       5.0000e+20    5.96582657e-29     
   50.0000       1.0000e+21    5.96567931e-29     
   50.0000       2.0000e+21    5.96558319e-29     
