#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=15.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(15)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.5000        5.0000e+16    1.01827136e-27     
   1.5000        1.0000e+17    6.45256305e-28     
   1.5000        2.0000e+17    4.11481475e-28     
   1.5000        5.0000e+17    2.30174196e-28     
   1.5000        1.0000e+18    1.50241982e-28     
   1.5000        2.0000e+18    9.92798316e-29     
   1.5000        5.0000e+18    5.83603450e-29     
   1.5000        1.0000e+19    3.95642255e-29     
   1.5000        2.0000e+19    2.70735982e-29     
   1.5000        5.0000e+19    1.62834444e-29     
   1.5000        1.0000e+20    1.09690952e-29     
   1.5000        2.0000e+20    7.47562232e-30     
   1.5000        5.0000e+20    4.71986855e-30     
   1.5000        1.0000e+21    3.38317209e-30     
   1.5000        2.0000e+21    2.33923364e-30     
   2.0000        1.0000e+14    3.40193627e-25     
   2.0000        2.0000e+14    2.57753830e-25     
   2.0000        5.0000e+14    1.64617392e-25     
   2.0000        1.0000e+15    1.11852229e-25     
   2.0000        2.0000e+15    7.38045996e-26     
   2.0000        5.0000e+15    4.13086002e-26     
   2.0000        1.0000e+16    2.62424993e-26     
   2.0000        2.0000e+16    1.65592210e-26     
   2.0000        5.0000e+16    8.98108709e-27     
   2.0000        1.0000e+17    5.66515098e-27     
   2.0000        2.0000e+17    3.59106605e-27     
   2.0000        5.0000e+17    1.98716464e-27     
   2.0000        1.0000e+18    1.28322963e-27     
   2.0000        2.0000e+18    8.36445781e-28     
   2.0000        5.0000e+18    4.80701476e-28     
   2.0000        1.0000e+19    3.19320499e-28     
   2.0000        2.0000e+19    2.13046104e-28     
   2.0000        5.0000e+19    1.22990107e-28     
   2.0000        1.0000e+20    8.03175050e-29     
   2.0000        2.0000e+20    5.31530112e-29     
   2.0000        5.0000e+20    3.20084699e-29     
   2.0000        1.0000e+21    2.17890491e-29     
   2.0000        2.0000e+21    1.41451501e-29     
   3.0000        1.0000e+14    3.16606549e-24     
   3.0000        2.0000e+14    2.39480486e-24     
   3.0000        5.0000e+14    1.52704497e-24     
   3.0000        1.0000e+15    1.03664671e-24     
   3.0000        2.0000e+15    6.83433722e-25     
   3.0000        5.0000e+15    3.81965352e-25     
   3.0000        1.0000e+16    2.42259092e-25     
   3.0000        2.0000e+16    1.52505091e-25     
   3.0000        5.0000e+16    8.23201512e-26     
   3.0000        1.0000e+17    5.16550303e-26     
   3.0000        2.0000e+17    3.25134333e-26     
   3.0000        5.0000e+17    1.77640358e-26     
   3.0000        1.0000e+18    1.13275411e-26     
   3.0000        2.0000e+18    7.26756888e-27     
   3.0000        5.0000e+18    4.07173789e-27     
   3.0000        1.0000e+19    2.64362472e-27     
   3.0000        2.0000e+19    1.71485069e-27     
   3.0000        5.0000e+19    9.48977692e-28     
   3.0000        1.0000e+20    6.01558110e-28     
   3.0000        2.0000e+20    3.86648223e-28     
   3.0000        5.0000e+20    2.20661548e-28     
   3.0000        1.0000e+21    1.41581425e-28     
   3.0000        2.0000e+21    8.60355754e-29     
   4.0000        1.0000e+14    9.89815830e-24     
   4.0000        2.0000e+14    7.49596276e-24     
   4.0000        5.0000e+14    4.78685694e-24     
   4.0000        1.0000e+15    3.25253277e-24     
   4.0000        2.0000e+15    2.14563749e-24     
   4.0000        5.0000e+15    1.19944543e-24     
   4.0000        1.0000e+16    7.60418565e-25     
   4.0000        2.0000e+16    4.78178136e-25     
   4.0000        5.0000e+16    2.57423077e-25     
   4.0000        1.0000e+17    1.61015686e-25     
   4.0000        2.0000e+17    1.00904890e-25     
   4.0000        5.0000e+17    5.46965441e-26     
   4.0000        1.0000e+18    3.46098266e-26     
   4.0000        2.0000e+18    2.19967350e-26     
   4.0000        5.0000e+18    1.21452240e-26     
   4.0000        1.0000e+19    7.78452574e-27     
   4.0000        2.0000e+19    4.97391256e-27     
   4.0000        5.0000e+19    2.69660952e-27     
   4.0000        1.0000e+20    1.68681299e-27     
   4.0000        2.0000e+20    1.06926054e-27     
   4.0000        5.0000e+20    5.92890811e-28     
   4.0000        1.0000e+21    3.68721060e-28     
   4.0000        2.0000e+21    2.16984429e-28     
   7.0000        1.0000e+14    4.59574596e-23     
   7.0000        2.0000e+14    3.50581661e-23     
   7.0000        5.0000e+14    2.25730230e-23     
   7.0000        1.0000e+15    1.54131805e-23     
   7.0000        2.0000e+15    1.02051886e-23     
   7.0000        5.0000e+15    5.72097742e-24     
   7.0000        1.0000e+16    3.62856283e-24     
   7.0000        2.0000e+16    2.27902599e-24     
   7.0000        5.0000e+16    1.22141778e-24     
   7.0000        1.0000e+17    7.59531954e-25     
   7.0000        2.0000e+17    4.72099835e-25     
   7.0000        5.0000e+17    2.52199620e-25     
   7.0000        1.0000e+18    1.57377851e-25     
   7.0000        2.0000e+18    9.84152193e-26     
   7.0000        5.0000e+18    5.30524993e-26     
   7.0000        1.0000e+19    3.33346903e-26     
   7.0000        2.0000e+19    2.08598417e-26     
   7.0000        5.0000e+19    1.10418641e-26     
   7.0000        1.0000e+20    6.81416813e-27     
   7.0000        2.0000e+20    4.25355087e-27     
   7.0000        5.0000e+20    2.27437785e-27     
   7.0000        1.0000e+21    1.36109665e-27     
   7.0000        2.0000e+21    7.71921892e-28     
   10.0000       1.0000e+14    8.91941802e-23     
   10.0000       2.0000e+14    6.85512084e-23     
   10.0000       5.0000e+14    4.45098837e-23     
   10.0000       1.0000e+15    3.05438159e-23     
   10.0000       2.0000e+15    2.03002071e-23     
   10.0000       5.0000e+15    1.14167384e-23     
   10.0000       1.0000e+16    7.24853196e-24     
   10.0000       2.0000e+16    4.55146875e-24     
   10.0000       5.0000e+16    2.43329269e-24     
   10.0000       1.0000e+17    1.50770500e-24     
   10.0000       2.0000e+17    9.32333770e-25     
   10.0000       5.0000e+17    4.93529782e-25     
   10.0000       1.0000e+18    3.05351774e-25     
   10.0000       2.0000e+18    1.89128822e-25     
   10.0000       5.0000e+18    1.00576946e-25     
   10.0000       1.0000e+19    6.25419073e-26     
   10.0000       2.0000e+19    3.87766035e-26     
   10.0000       5.0000e+19    2.03622545e-26     
   10.0000       1.0000e+20    1.25259177e-26     
   10.0000       2.0000e+20    7.78717379e-27     
   10.0000       5.0000e+20    4.11413158e-27     
   10.0000       1.0000e+21    2.43072452e-27     
   10.0000       2.0000e+21    1.36237854e-27     
   15.0000       1.0000e+14    1.55464236e-22     
   15.0000       2.0000e+14    1.20752623e-22     
   15.0000       5.0000e+14    7.93421472e-23     
   15.0000       1.0000e+15    5.48346736e-23     
   15.0000       2.0000e+15    3.66446775e-23     
   15.0000       5.0000e+15    2.07089048e-23     
   15.0000       1.0000e+16    1.31729510e-23     
   15.0000       2.0000e+16    8.27411874e-24     
   15.0000       5.0000e+16    4.41421087e-24     
   15.0000       1.0000e+17    2.72534753e-24     
   15.0000       2.0000e+17    1.67635324e-24     
   15.0000       5.0000e+17    8.78886501e-25     
   15.0000       1.0000e+18    5.38889808e-25     
   15.0000       2.0000e+18    3.30453821e-25     
   15.0000       5.0000e+18    1.73284860e-25     
   15.0000       1.0000e+19    1.06650672e-25     
   15.0000       2.0000e+19    6.55888646e-26     
   15.0000       5.0000e+19    3.42583725e-26     
   15.0000       1.0000e+20    2.10530996e-26     
   15.0000       2.0000e+20    1.30702896e-26     
   15.0000       5.0000e+20    6.86216835e-27     
   15.0000       1.0000e+21    4.02528473e-27     
   15.0000       2.0000e+21    2.24124123e-27     
   20.0000       1.0000e+14    2.09310354e-22     
   20.0000       2.0000e+14    1.63970071e-22     
   20.0000       5.0000e+14    1.08787488e-22     
   20.0000       1.0000e+15    7.56238451e-23     
   20.0000       2.0000e+15    5.07677341e-23     
   20.0000       5.0000e+15    2.88103559e-23     
   20.0000       1.0000e+16    1.83601915e-23     
   20.0000       2.0000e+16    1.15407754e-23     
   20.0000       5.0000e+16    6.15225418e-24     
   20.0000       1.0000e+17    3.79113120e-24     
   20.0000       2.0000e+17    2.32473036e-24     
   20.0000       5.0000e+17    1.21179647e-24     
   20.0000       1.0000e+18    7.38906656e-25     
   20.0000       2.0000e+18    4.50316450e-25     
   20.0000       5.0000e+18    2.34093236e-25     
   20.0000       1.0000e+19    1.43166387e-25     
   20.0000       2.0000e+19    8.76345177e-26     
   20.0000       5.0000e+19    4.56601035e-26     
   20.0000       1.0000e+20    2.80605036e-26     
   20.0000       2.0000e+20    1.74230961e-26     
   20.0000       5.0000e+20    9.13637854e-27     
   20.0000       1.0000e+21    5.34983346e-27     
   20.0000       2.0000e+21    2.97367940e-27     
   30.0000       1.0000e+14    2.86623055e-22     
   30.0000       2.0000e+14    2.27394671e-22     
   30.0000       5.0000e+14    1.53033458e-22     
   30.0000       1.0000e+15    1.07285895e-22     
   30.0000       2.0000e+15    7.25001871e-23     
   30.0000       5.0000e+15    4.14049960e-23     
   30.0000       1.0000e+16    2.64739958e-23     
   30.0000       2.0000e+16    1.66774991e-23     
   30.0000       5.0000e+16    8.90049442e-24     
   30.0000       1.0000e+17    5.48038981e-24     
   30.0000       2.0000e+17    3.35259194e-24     
   30.0000       5.0000e+17    1.73794788e-24     
   30.0000       1.0000e+18    1.05357166e-24     
   30.0000       2.0000e+18    6.37705878e-25     
   30.0000       5.0000e+18    3.28119188e-25     
   30.0000       1.0000e+19    1.99081175e-25     
   30.0000       2.0000e+19    1.21134459e-25     
   30.0000       5.0000e+19    6.29127113e-26     
   30.0000       1.0000e+20    3.86598167e-26     
   30.0000       2.0000e+20    2.40195562e-26     
   30.0000       5.0000e+20    1.26089585e-26     
   30.0000       1.0000e+21    7.38852640e-27     
   30.0000       2.0000e+21    4.10905200e-27     
   50.0000       1.0000e+14    3.69896915e-22     
   50.0000       2.0000e+14    2.98649332e-22     
   50.0000       5.0000e+14    2.05111571e-22     
   50.0000       1.0000e+15    1.45588913e-22     
   50.0000       2.0000e+15    9.93696782e-23     
   50.0000       5.0000e+15    5.73285793e-23     
   50.0000       1.0000e+16    3.68715289e-23     
   50.0000       2.0000e+16    2.33351755e-23     
   50.0000       5.0000e+16    1.25058145e-23     
   50.0000       1.0000e+17    7.71072169e-24     
   50.0000       2.0000e+17    4.71419973e-24     
   50.0000       5.0000e+17    2.43489572e-24     
   50.0000       1.0000e+18    1.46932675e-24     
   50.0000       2.0000e+18    8.84480826e-25     
   50.0000       5.0000e+18    4.51415776e-25     
   50.0000       1.0000e+19    2.72138387e-25     
   50.0000       2.0000e+19    1.64812137e-25     
   50.0000       5.0000e+19    8.54104751e-26     
   50.0000       1.0000e+20    5.24789079e-26     
   50.0000       2.0000e+20    3.26347870e-26     
   50.0000       5.0000e+20    1.72013078e-26     
   50.0000       1.0000e+21    1.01257224e-26     
   50.0000       2.0000e+21    5.65484508e-27     
