#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=7.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(7)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   2.0000        2.0000e+20    6.54048939e-27     
   2.0000        5.0000e+20    6.54421193e-27     
   2.0000        1.0000e+21    6.54584544e-27     
   2.0000        2.0000e+21    6.54696710e-27     
   3.0000        1.0000e+14    1.63600863e-27     
   3.0000        2.0000e+14    1.65276894e-27     
   3.0000        5.0000e+14    1.68377041e-27     
   3.0000        1.0000e+15    1.71855549e-27     
   3.0000        2.0000e+15    1.77141927e-27     
   3.0000        5.0000e+15    1.89305909e-27     
   3.0000        1.0000e+16    2.04293699e-27     
   3.0000        2.0000e+16    2.23940674e-27     
   3.0000        5.0000e+16    2.52144433e-27     
   3.0000        1.0000e+17    2.71086471e-27     
   3.0000        2.0000e+17    2.86106508e-27     
   3.0000        5.0000e+17    2.99864256e-27     
   3.0000        1.0000e+18    3.06530361e-27     
   3.0000        2.0000e+18    3.10906192e-27     
   3.0000        5.0000e+18    3.14373631e-27     
   3.0000        1.0000e+19    3.15881730e-27     
   3.0000        2.0000e+19    3.16812731e-27     
   3.0000        5.0000e+19    3.17523750e-27     
   3.0000        1.0000e+20    3.17823960e-27     
   3.0000        2.0000e+20    3.18000796e-27     
   3.0000        5.0000e+20    3.18129045e-27     
   3.0000        1.0000e+21    3.18185219e-27     
   3.0000        2.0000e+21    3.18222191e-27     
   5.0000        1.0000e+14    8.57433861e-28     
   5.0000        2.0000e+14    8.63507682e-28     
   5.0000        5.0000e+14    8.74316841e-28     
   5.0000        1.0000e+15    8.86015307e-28     
   5.0000        2.0000e+15    9.03354893e-28     
   5.0000        5.0000e+15    9.42507509e-28     
   5.0000        1.0000e+16    9.90068100e-28     
   5.0000        2.0000e+16    1.05155847e-27     
   5.0000        5.0000e+16    1.13841044e-27     
   5.0000        1.0000e+17    1.19588362e-27     
   5.0000        2.0000e+17    1.24094902e-27     
   5.0000        5.0000e+17    1.28175799e-27     
   5.0000        1.0000e+18    1.30131908e-27     
   5.0000        2.0000e+18    1.31405834e-27     
   5.0000        5.0000e+18    1.32405400e-27     
   5.0000        1.0000e+19    1.32836070e-27     
   5.0000        2.0000e+19    1.33100595e-27     
   5.0000        5.0000e+19    1.33300392e-27     
   5.0000        1.0000e+20    1.33383185e-27     
   5.0000        2.0000e+20    1.33431526e-27     
   5.0000        5.0000e+20    1.33466751e-27     
   5.0000        1.0000e+21    1.33482070e-27     
   5.0000        2.0000e+21    1.33491731e-27     
   7.0000        1.0000e+14    5.50646530e-28     
   7.0000        2.0000e+14    5.53799859e-28     
   7.0000        5.0000e+14    5.59225979e-28     
   7.0000        1.0000e+15    5.64888850e-28     
   7.0000        2.0000e+15    5.73046019e-28     
   7.0000        5.0000e+15    5.91115662e-28     
   7.0000        1.0000e+16    6.12954483e-28     
   7.0000        2.0000e+16    6.41175262e-28     
   7.0000        5.0000e+16    6.80952843e-28     
   7.0000        1.0000e+17    7.07142378e-28     
   7.0000        2.0000e+17    7.27543475e-28     
   7.0000        5.0000e+17    7.45847570e-28     
   7.0000        1.0000e+18    7.54529544e-28     
   7.0000        2.0000e+18    7.60131667e-28     
   7.0000        5.0000e+18    7.64480370e-28     
   7.0000        1.0000e+19    7.66335469e-28     
   7.0000        2.0000e+19    7.67466486e-28     
   7.0000        5.0000e+19    7.68312085e-28     
   7.0000        1.0000e+20    7.68658829e-28     
   7.0000        2.0000e+20    7.68860640e-28     
   7.0000        5.0000e+20    7.69007950e-28     
   7.0000        1.0000e+21    7.69071547e-28     
   7.0000        2.0000e+21    7.69110837e-28     
   10.0000       1.0000e+14    3.40606551e-28     
   10.0000       2.0000e+14    3.42205095e-28     
   10.0000       5.0000e+14    3.44850717e-28     
   10.0000       1.0000e+15    3.47484755e-28     
   10.0000       2.0000e+15    3.51124987e-28     
   10.0000       5.0000e+15    3.58956441e-28     
   10.0000       1.0000e+16    3.68380719e-28     
   10.0000       2.0000e+16    3.80620712e-28     
   10.0000       5.0000e+16    3.97924134e-28     
   10.0000       1.0000e+17    4.09269829e-28     
   10.0000       2.0000e+17    4.18024961e-28     
   10.0000       5.0000e+17    4.25755897e-28     
   10.0000       1.0000e+18    4.29349319e-28     
   10.0000       2.0000e+18    4.31623125e-28     
   10.0000       5.0000e+18    4.33347812e-28     
   10.0000       1.0000e+19    4.34066451e-28     
   10.0000       2.0000e+19    4.34495858e-28     
   10.0000       5.0000e+19    4.34809610e-28     
   10.0000       1.0000e+20    4.34935795e-28     
   10.0000       2.0000e+20    4.35008566e-28     
   10.0000       5.0000e+20    4.35061301e-28     
   10.0000       1.0000e+21    4.35083726e-28     
   10.0000       2.0000e+21    4.35097306e-28     
   15.0000       1.0000e+14    1.96591769e-28     
   15.0000       2.0000e+14    1.97339800e-28     
   15.0000       5.0000e+14    1.98525326e-28     
   15.0000       1.0000e+15    1.99637591e-28     
   15.0000       2.0000e+15    2.01084608e-28     
   15.0000       5.0000e+15    2.04047267e-28     
   15.0000       1.0000e+16    2.07581956e-28     
   15.0000       2.0000e+16    2.12219558e-28     
   15.0000       5.0000e+16    2.18825835e-28     
   15.0000       1.0000e+17    2.23131384e-28     
   15.0000       2.0000e+17    2.26394642e-28     
   15.0000       5.0000e+17    2.29180361e-28     
   15.0000       1.0000e+18    2.30414927e-28     
   15.0000       2.0000e+18    2.31157245e-28     
   15.0000       5.0000e+18    2.31683740e-28     
   15.0000       1.0000e+19    2.31886486e-28     
   15.0000       2.0000e+19    2.31998575e-28     
   15.0000       5.0000e+19    2.32073043e-28     
   15.0000       1.0000e+20    2.32100417e-28     
   15.0000       2.0000e+20    2.32115227e-28     
   15.0000       5.0000e+20    2.32125163e-28     
   15.0000       1.0000e+21    2.32129022e-28     
   15.0000       2.0000e+21    2.32131209e-28     
   20.0000       1.0000e+14    1.30610260e-28     
   20.0000       2.0000e+14    1.31059444e-28     
   20.0000       5.0000e+14    1.31751468e-28     
   20.0000       1.0000e+15    1.32373379e-28     
   20.0000       2.0000e+15    1.33142830e-28     
   20.0000       5.0000e+15    1.34642812e-28     
   20.0000       1.0000e+16    1.36409753e-28     
   20.0000       2.0000e+16    1.38746322e-28     
   20.0000       5.0000e+16    1.42094780e-28     
   20.0000       1.0000e+17    1.44258073e-28     
   20.0000       2.0000e+17    1.45860171e-28     
   20.0000       5.0000e+17    1.47166155e-28     
   20.0000       1.0000e+18    1.47704228e-28     
   20.0000       2.0000e+18    1.47999850e-28     
   20.0000       5.0000e+18    1.48181285e-28     
   20.0000       1.0000e+19    1.48237085e-28     
   20.0000       2.0000e+19    1.48259539e-28     
   20.0000       5.0000e+19    1.48266903e-28     
   20.0000       1.0000e+20    1.48266622e-28     
   20.0000       2.0000e+20    1.48265137e-28     
   20.0000       5.0000e+20    1.48262945e-28     
   20.0000       1.0000e+21    1.48261538e-28     
   20.0000       2.0000e+21    1.48260519e-28     
   30.0000       1.0000e+14    7.35816176e-29     
   30.0000       2.0000e+14    7.38018511e-29     
   30.0000       5.0000e+14    7.41299344e-29     
   30.0000       1.0000e+15    7.44085395e-29     
   30.0000       2.0000e+15    7.47277946e-29     
   30.0000       5.0000e+15    7.52950597e-29     
   30.0000       1.0000e+16    7.59398514e-29     
   30.0000       2.0000e+16    7.67997878e-29     
   30.0000       5.0000e+16    7.80411369e-29     
   30.0000       1.0000e+17    7.88245659e-29     
   30.0000       2.0000e+17    7.93711882e-29     
   30.0000       5.0000e+17    7.97601263e-29     
   30.0000       1.0000e+18    7.98807093e-29     
   30.0000       2.0000e+18    7.99174667e-29     
   30.0000       5.0000e+18    7.99068078e-29     
   30.0000       1.0000e+19    7.98841602e-29     
   30.0000       2.0000e+19    7.98605221e-29     
   30.0000       5.0000e+19    7.98346203e-29     
   30.0000       1.0000e+20    7.98209358e-29     
   30.0000       2.0000e+20    7.98116264e-29     
   30.0000       5.0000e+20    7.98036603e-29     
   30.0000       1.0000e+21    7.97997688e-29     
   30.0000       2.0000e+21    7.97972466e-29     
   50.0000       1.0000e+14    3.50827164e-29     
   50.0000       2.0000e+14    3.51762451e-29     
   50.0000       5.0000e+14    3.53117566e-29     
   50.0000       1.0000e+15    3.54208516e-29     
   50.0000       2.0000e+15    3.55353104e-29     
   50.0000       5.0000e+15    3.57110080e-29     
   50.0000       1.0000e+16    3.58935526e-29     
   50.0000       2.0000e+16    3.61362119e-29     
   50.0000       5.0000e+16    3.64875668e-29     
   50.0000       1.0000e+17    3.66963708e-29     
   50.0000       2.0000e+17    3.68190286e-29     
   50.0000       5.0000e+17    3.68643415e-29     
   50.0000       1.0000e+18    3.68441754e-29     
   50.0000       2.0000e+18    3.68040244e-29     
   50.0000       5.0000e+18    3.67461952e-29     
   50.0000       1.0000e+19    3.67088602e-29     
   50.0000       2.0000e+19    3.66791587e-29     
   50.0000       5.0000e+19    3.66508819e-29     
   50.0000       1.0000e+20    3.66368379e-29     
   50.0000       2.0000e+20    3.66275269e-29     
   50.0000       5.0000e+20    3.66197293e-29     
   50.0000       1.0000e+21    3.66159659e-29     
   50.0000       2.0000e+21    3.66135292e-29     
