#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=19.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(19)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   10.0000       2.0000e+17    2.88783224e-27     
   10.0000       5.0000e+17    2.88831463e-27     
   10.0000       1.0000e+18    2.88850078e-27     
   10.0000       2.0000e+18    2.88860569e-27     
   10.0000       5.0000e+18    2.88867764e-27     
   10.0000       1.0000e+19    2.88870527e-27     
   10.0000       2.0000e+19    2.88872087e-27     
   10.0000       5.0000e+19    2.88873169e-27     
   10.0000       1.0000e+20    2.88873586e-27     
   10.0000       2.0000e+20    2.88873820e-27     
   10.0000       5.0000e+20    2.88873985e-27     
   10.0000       1.0000e+21    2.88874052e-27     
   10.0000       2.0000e+21    2.88874093e-27     
   15.0000       1.0000e+14    1.42560052e-27     
   15.0000       2.0000e+14    1.47377031e-27     
   15.0000       5.0000e+14    1.51646165e-27     
   15.0000       1.0000e+15    1.53641986e-27     
   15.0000       2.0000e+15    1.54906156e-27     
   15.0000       5.0000e+15    1.55858896e-27     
   15.0000       1.0000e+16    1.56250957e-27     
   15.0000       2.0000e+16    1.56479610e-27     
   15.0000       5.0000e+16    1.56639497e-27     
   15.0000       1.0000e+17    1.56701114e-27     
   15.0000       2.0000e+17    1.56735405e-27     
   15.0000       5.0000e+17    1.56758299e-27     
   15.0000       1.0000e+18    1.56766743e-27     
   15.0000       2.0000e+18    1.56771291e-27     
   15.0000       5.0000e+18    1.56774232e-27     
   15.0000       1.0000e+19    1.56775283e-27     
   15.0000       2.0000e+19    1.56775837e-27     
   15.0000       5.0000e+19    1.56776189e-27     
   15.0000       1.0000e+20    1.56776314e-27     
   15.0000       2.0000e+20    1.56776379e-27     
   15.0000       5.0000e+20    1.56776421e-27     
   15.0000       1.0000e+21    1.56776436e-27     
   15.0000       2.0000e+21    1.56776445e-27     
   20.0000       1.0000e+14    9.19947911e-28     
   20.0000       2.0000e+14    9.51849180e-28     
   20.0000       5.0000e+14    9.80311324e-28     
   20.0000       1.0000e+15    9.93659101e-28     
   20.0000       2.0000e+15    1.00211329e-27     
   20.0000       5.0000e+15    1.00846762e-27     
   20.0000       1.0000e+16    1.01106776e-27     
   20.0000       2.0000e+16    1.01257315e-27     
   20.0000       5.0000e+16    1.01361369e-27     
   20.0000       1.0000e+17    1.01400799e-27     
   20.0000       2.0000e+17    1.01422331e-27     
   20.0000       5.0000e+17    1.01436304e-27     
   20.0000       1.0000e+18    1.01441254e-27     
   20.0000       2.0000e+18    1.01443802e-27     
   20.0000       5.0000e+18    1.01445342e-27     
   20.0000       1.0000e+19    1.01445842e-27     
   20.0000       2.0000e+19    1.01446076e-27     
   20.0000       5.0000e+19    1.01446200e-27     
   20.0000       1.0000e+20    1.01446234e-27     
   20.0000       2.0000e+20    1.01446247e-27     
   20.0000       5.0000e+20    1.01446251e-27     
   20.0000       1.0000e+21    1.01446250e-27     
   20.0000       2.0000e+21    1.01446249e-27     
   30.0000       1.0000e+14    4.98666706e-28     
   30.0000       2.0000e+14    5.16462498e-28     
   30.0000       5.0000e+14    5.32540554e-28     
   30.0000       1.0000e+15    5.40136715e-28     
   30.0000       2.0000e+15    5.44959323e-28     
   30.0000       5.0000e+15    5.48580323e-28     
   30.0000       1.0000e+16    5.50054703e-28     
   30.0000       2.0000e+16    5.50901788e-28     
   30.0000       5.0000e+16    5.51479534e-28     
   30.0000       1.0000e+17    5.51693938e-28     
   30.0000       2.0000e+17    5.51808099e-28     
   30.0000       5.0000e+17    5.51879210e-28     
   30.0000       1.0000e+18    5.51902822e-28     
   30.0000       2.0000e+18    5.51914002e-28     
   30.0000       5.0000e+18    5.51919804e-28     
   30.0000       1.0000e+19    5.51921200e-28     
   30.0000       2.0000e+19    5.51921547e-28     
   30.0000       5.0000e+19    5.51921418e-28     
   30.0000       1.0000e+20    5.51921230e-28     
   30.0000       2.0000e+20    5.51921064e-28     
   30.0000       5.0000e+20    5.51920894e-28     
   30.0000       1.0000e+21    5.51920801e-28     
   30.0000       2.0000e+21    5.51920738e-28     
   50.0000       1.0000e+14    2.29714702e-28     
   50.0000       2.0000e+14    2.38435347e-28     
   50.0000       5.0000e+14    2.46478726e-28     
   50.0000       1.0000e+15    2.50332115e-28     
   50.0000       2.0000e+15    2.52795198e-28     
   50.0000       5.0000e+15    2.54650550e-28     
   50.0000       1.0000e+16    2.55405268e-28     
   50.0000       2.0000e+16    2.55836860e-28     
   50.0000       5.0000e+16    2.56128208e-28     
   50.0000       1.0000e+17    2.56234367e-28     
   50.0000       2.0000e+17    2.56289528e-28     
   50.0000       5.0000e+17    2.56322405e-28     
   50.0000       1.0000e+18    2.56332473e-28     
   50.0000       2.0000e+18    2.56336671e-28     
   50.0000       5.0000e+18    2.56338228e-28     
   50.0000       1.0000e+19    2.56338224e-28     
   50.0000       2.0000e+19    2.56337898e-28     
   50.0000       5.0000e+19    2.56337393e-28     
   50.0000       1.0000e+20    2.56337087e-28     
   50.0000       2.0000e+20    2.56336865e-28     
   50.0000       5.0000e+20    2.56336665e-28     
   50.0000       1.0000e+21    2.56336563e-28     
   50.0000       2.0000e+21    2.56336496e-28     
