#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=16.dat'
#   Date of creation: 15. June 2021
#   Time of creation: 11:08:53
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(16)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   50.0000       5.0000e+15    4.79659519e-23     
   50.0000       1.0000e+16    3.05372939e-23     
   50.0000       2.0000e+16    1.91793178e-23     
   50.0000       5.0000e+16    1.02040331e-23     
   50.0000       1.0000e+17    6.26658099e-24     
   50.0000       2.0000e+17    3.81974309e-24     
   50.0000       5.0000e+17    1.96713977e-24     
   50.0000       1.0000e+18    1.18511918e-24     
   50.0000       2.0000e+18    7.12487278e-25     
   50.0000       5.0000e+18    3.63171437e-25     
   50.0000       1.0000e+19    2.18778824e-25     
   50.0000       2.0000e+19    1.32418858e-25     
   50.0000       5.0000e+19    6.85830861e-26     
   50.0000       1.0000e+20    4.21254046e-26     
   50.0000       2.0000e+20    2.61892304e-26     
   50.0000       5.0000e+20    1.38004300e-26     
   50.0000       1.0000e+21    8.12280232e-27     
   50.0000       2.0000e+21    4.53597419e-27     
