#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=18.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(18)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   15.0000       2.0000e+16    1.40893579e-27     
   15.0000       5.0000e+16    1.41081132e-27     
   15.0000       1.0000e+17    1.41153752e-27     
   15.0000       2.0000e+17    1.41194288e-27     
   15.0000       5.0000e+17    1.41221423e-27     
   15.0000       1.0000e+18    1.41231454e-27     
   15.0000       2.0000e+18    1.41236864e-27     
   15.0000       5.0000e+18    1.41240367e-27     
   15.0000       1.0000e+19    1.41241621e-27     
   15.0000       2.0000e+19    1.41242282e-27     
   15.0000       5.0000e+19    1.41242703e-27     
   15.0000       1.0000e+20    1.41242851e-27     
   15.0000       2.0000e+20    1.41242929e-27     
   15.0000       5.0000e+20    1.41242980e-27     
   15.0000       1.0000e+21    1.41242998e-27     
   15.0000       2.0000e+21    1.41243008e-27     
   20.0000       1.0000e+14    8.12130028e-28     
   20.0000       2.0000e+14    8.44625963e-28     
   20.0000       5.0000e+14    8.74959483e-28     
   20.0000       1.0000e+15    8.89658323e-28     
   20.0000       2.0000e+15    8.99148974e-28     
   20.0000       5.0000e+15    9.06393599e-28     
   20.0000       1.0000e+16    9.09392901e-28     
   20.0000       2.0000e+16    9.11141693e-28     
   20.0000       5.0000e+16    9.12357585e-28     
   20.0000       1.0000e+17    9.12820453e-28     
   20.0000       2.0000e+17    9.13073916e-28     
   20.0000       5.0000e+17    9.13238771e-28     
   20.0000       1.0000e+18    9.13297269e-28     
   20.0000       2.0000e+18    9.13327402e-28     
   20.0000       5.0000e+18    9.13345609e-28     
   20.0000       1.0000e+19    9.13351519e-28     
   20.0000       2.0000e+19    9.13354289e-28     
   20.0000       5.0000e+19    9.13355745e-28     
   20.0000       1.0000e+20    9.13356137e-28     
   20.0000       2.0000e+20    9.13356287e-28     
   20.0000       5.0000e+20    9.13356333e-28     
   20.0000       1.0000e+21    9.13356324e-28     
   20.0000       2.0000e+21    9.13356309e-28     
   30.0000       1.0000e+14    4.40159820e-28     
   30.0000       2.0000e+14    4.58055982e-28     
   30.0000       5.0000e+14    4.75023353e-28     
   30.0000       1.0000e+15    4.83323876e-28     
   30.0000       2.0000e+15    4.88702255e-28     
   30.0000       5.0000e+15    4.92806991e-28     
   30.0000       1.0000e+16    4.94498863e-28     
   30.0000       2.0000e+16    4.95477976e-28     
   30.0000       5.0000e+16    4.96149683e-28     
   30.0000       1.0000e+17    4.96400035e-28     
   30.0000       2.0000e+17    4.96533644e-28     
   30.0000       5.0000e+17    4.96616979e-28     
   30.0000       1.0000e+18    4.96644648e-28     
   30.0000       2.0000e+18    4.96657727e-28     
   30.0000       5.0000e+18    4.96664479e-28     
   30.0000       1.0000e+19    4.96666080e-28     
   30.0000       2.0000e+19    4.96666456e-28     
   30.0000       5.0000e+19    4.96666274e-28     
   30.0000       1.0000e+20    4.96666038e-28     
   30.0000       2.0000e+20    4.96665833e-28     
   30.0000       5.0000e+20    4.96665625e-28     
   30.0000       1.0000e+21    4.96665512e-28     
   30.0000       2.0000e+21    4.96665435e-28     
   50.0000       1.0000e+14    2.02614663e-28     
   50.0000       2.0000e+14    2.11235899e-28     
   50.0000       5.0000e+14    2.19616694e-28     
   50.0000       1.0000e+15    2.23786853e-28     
   50.0000       2.0000e+15    2.26512099e-28     
   50.0000       5.0000e+15    2.28601397e-28     
   50.0000       1.0000e+16    2.29462425e-28     
   50.0000       2.0000e+16    2.29958562e-28     
   50.0000       5.0000e+16    2.30295464e-28     
   50.0000       1.0000e+17    2.30418716e-28     
   50.0000       2.0000e+17    2.30482863e-28     
   50.0000       5.0000e+17    2.30521090e-28     
   50.0000       1.0000e+18    2.30532756e-28     
   50.0000       2.0000e+18    2.30537580e-28     
   50.0000       5.0000e+18    2.30539312e-28     
   50.0000       1.0000e+19    2.30539258e-28     
   50.0000       2.0000e+19    2.30538840e-28     
   50.0000       5.0000e+19    2.30538215e-28     
   50.0000       1.0000e+20    2.30537841e-28     
   50.0000       2.0000e+20    2.30537571e-28     
   50.0000       5.0000e+20    2.30537329e-28     
   50.0000       1.0000e+21    2.30537205e-28     
   50.0000       2.0000e+21    2.30537123e-28     
