#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=17.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(17)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   30.0000       2.0000e+17    4.44188997e-28     
   30.0000       5.0000e+17    4.44287065e-28     
   30.0000       1.0000e+18    4.44319624e-28     
   30.0000       2.0000e+18    4.44334982e-28     
   30.0000       5.0000e+18    4.44342860e-28     
   30.0000       1.0000e+19    4.44344693e-28     
   30.0000       2.0000e+19    4.44345091e-28     
   30.0000       5.0000e+19    4.44344834e-28     
   30.0000       1.0000e+20    4.44344534e-28     
   30.0000       2.0000e+20    4.44344278e-28     
   30.0000       5.0000e+20    4.44344021e-28     
   30.0000       1.0000e+21    4.44343882e-28     
   30.0000       2.0000e+21    4.44343787e-28     
   50.0000       1.0000e+14    1.77438757e-28     
   50.0000       2.0000e+14    1.85624009e-28     
   50.0000       5.0000e+14    1.94130791e-28     
   50.0000       1.0000e+15    1.98572503e-28     
   50.0000       2.0000e+15    2.01558093e-28     
   50.0000       5.0000e+15    2.03898563e-28     
   50.0000       1.0000e+16    2.04879005e-28     
   50.0000       2.0000e+16    2.05449321e-28     
   50.0000       5.0000e+16    2.05839433e-28     
   50.0000       1.0000e+17    2.05982859e-28     
   50.0000       2.0000e+17    2.06057656e-28     
   50.0000       5.0000e+17    2.06102220e-28     
   50.0000       1.0000e+18    2.06115763e-28     
   50.0000       2.0000e+18    2.06121305e-28     
   50.0000       5.0000e+18    2.06123213e-28     
   50.0000       1.0000e+19    2.06123079e-28     
   50.0000       2.0000e+19    2.06122536e-28     
   50.0000       5.0000e+19    2.06121755e-28     
   50.0000       1.0000e+20    2.06121292e-28     
   50.0000       2.0000e+20    2.06120960e-28     
   50.0000       5.0000e+20    2.06120662e-28     
   50.0000       1.0000e+21    2.06120511e-28     
   50.0000       2.0000e+21    2.06120411e-28     
