#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=15.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(15)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   1.5000        2.0000e+16    3.79243656e-26     
   1.5000        5.0000e+16    3.82044044e-26     
   1.5000        1.0000e+17    3.83264672e-26     
   1.5000        2.0000e+17    3.84020153e-26     
   1.5000        5.0000e+17    3.84591676e-26     
   1.5000        1.0000e+18    3.84833902e-26     
   1.5000        2.0000e+18    3.84981270e-26     
   1.5000        5.0000e+18    3.85091641e-26     
   1.5000        1.0000e+19    3.85138057e-26     
   1.5000        2.0000e+19    3.85166110e-26     
   1.5000        5.0000e+19    3.85187305e-26     
   1.5000        1.0000e+20    3.85196447e-26     
   1.5000        2.0000e+20    3.85201978e-26     
   1.5000        5.0000e+20    3.85205998e-26     
   1.5000        1.0000e+21    3.85207741e-26     
   1.5000        2.0000e+21    3.85208961e-26     
   2.0000        1.0000e+14    1.71307800e-26     
   2.0000        2.0000e+14    1.86963325e-26     
   2.0000        5.0000e+14    2.04720908e-26     
   2.0000        1.0000e+15    2.14832064e-26     
   2.0000        2.0000e+15    2.22157449e-26     
   2.0000        5.0000e+15    2.28445453e-26     
   2.0000        1.0000e+16    2.31371772e-26     
   2.0000        2.0000e+16    2.33254024e-26     
   2.0000        5.0000e+16    2.34722074e-26     
   2.0000        1.0000e+17    2.35358105e-26     
   2.0000        2.0000e+17    2.35749863e-26     
   2.0000        5.0000e+17    2.36044675e-26     
   2.0000        1.0000e+18    2.36168885e-26     
   2.0000        2.0000e+18    2.36244095e-26     
   2.0000        5.0000e+18    2.36300062e-26     
   2.0000        1.0000e+19    2.36323379e-26     
   2.0000        2.0000e+19    2.36337390e-26     
   2.0000        5.0000e+19    2.36347895e-26     
   2.0000        1.0000e+20    2.36352335e-26     
   2.0000        2.0000e+20    2.36354966e-26     
   2.0000        5.0000e+20    2.36356860e-26     
   2.0000        1.0000e+21    2.36357682e-26     
   2.0000        2.0000e+21    2.36358243e-26     
   3.0000        1.0000e+14    9.29843126e-27     
   3.0000        2.0000e+14    1.00074043e-26     
   3.0000        5.0000e+14    1.08022132e-26     
   3.0000        1.0000e+15    1.12494779e-26     
   3.0000        2.0000e+15    1.15703338e-26     
   3.0000        5.0000e+15    1.18427355e-26     
   3.0000        1.0000e+16    1.19680901e-26     
   3.0000        2.0000e+16    1.20479846e-26     
   3.0000        5.0000e+16    1.21096819e-26     
   3.0000        1.0000e+17    1.21361487e-26     
   3.0000        2.0000e+17    1.21523231e-26     
   3.0000        5.0000e+17    1.21643932e-26     
   3.0000        1.0000e+18    1.21694345e-26     
   3.0000        2.0000e+18    1.21724671e-26     
   3.0000        5.0000e+18    1.21747043e-26     
   3.0000        1.0000e+19    1.21756268e-26     
   3.0000        2.0000e+19    1.21761780e-26     
   3.0000        5.0000e+19    1.21765868e-26     
   3.0000        1.0000e+20    1.21767557e-26     
   3.0000        2.0000e+20    1.21768540e-26     
   3.0000        5.0000e+20    1.21769246e-26     
   3.0000        1.0000e+21    1.21769551e-26     
   3.0000        2.0000e+21    1.21769751e-26     
   5.0000        1.0000e+14    4.29143408e-27     
   5.0000        2.0000e+14    4.56702296e-27     
   5.0000        5.0000e+14    4.87463907e-27     
   5.0000        1.0000e+15    5.04629769e-27     
   5.0000        2.0000e+15    5.16823165e-27     
   5.0000        5.0000e+15    5.27035646e-27     
   5.0000        1.0000e+16    5.31660125e-27     
   5.0000        2.0000e+16    5.34564285e-27     
   5.0000        5.0000e+16    5.36767981e-27     
   5.0000        1.0000e+17    5.37695619e-27     
   5.0000        2.0000e+17    5.38253633e-27     
   5.0000        5.0000e+17    5.38662846e-27     
   5.0000        1.0000e+18    5.38830779e-27     
   5.0000        2.0000e+18    5.38930428e-27     
   5.0000        5.0000e+18    5.39002805e-27     
   5.0000        1.0000e+19    5.39032208e-27     
   5.0000        2.0000e+19    5.39049606e-27     
   5.0000        5.0000e+19    5.39062319e-27     
   5.0000        1.0000e+20    5.39067457e-27     
   5.0000        2.0000e+20    5.39070415e-27     
   5.0000        5.0000e+20    5.39072541e-27     
   5.0000        1.0000e+21    5.39073452e-27     
   5.0000        2.0000e+21    5.39074022e-27     
   7.0000        1.0000e+14    2.57944346e-27     
   7.0000        2.0000e+14    2.73211628e-27     
   7.0000        5.0000e+14    2.90319263e-27     
   7.0000        1.0000e+15    2.99859002e-27     
   7.0000        2.0000e+15    3.06608722e-27     
   7.0000        5.0000e+15    3.12219514e-27     
   7.0000        1.0000e+16    3.14733365e-27     
   7.0000        2.0000e+16    3.16294832e-27     
   7.0000        5.0000e+16    3.17462886e-27     
   7.0000        1.0000e+17    3.17946420e-27     
   7.0000        2.0000e+17    3.18232926e-27     
   7.0000        5.0000e+17    3.18439317e-27     
   7.0000        1.0000e+18    3.18522414e-27     
   7.0000        2.0000e+18    3.18570944e-27     
   7.0000        5.0000e+18    3.18605574e-27     
   7.0000        1.0000e+19    3.18619406e-27     
   7.0000        2.0000e+19    3.18627486e-27     
   7.0000        5.0000e+19    3.18633297e-27     
   7.0000        1.0000e+20    3.18635611e-27     
   7.0000        2.0000e+20    3.18636934e-27     
   7.0000        5.0000e+20    3.18637882e-27     
   7.0000        1.0000e+21    3.18638284e-27     
   7.0000        2.0000e+21    3.18638529e-27     
   10.0000       1.0000e+14    1.50647218e-27     
   10.0000       2.0000e+14    1.58974840e-27     
   10.0000       5.0000e+14    1.68401582e-27     
   10.0000       1.0000e+15    1.73679178e-27     
   10.0000       2.0000e+15    1.77408920e-27     
   10.0000       5.0000e+15    1.80492168e-27     
   10.0000       1.0000e+16    1.81860145e-27     
   10.0000       2.0000e+16    1.82700255e-27     
   10.0000       5.0000e+16    1.83318636e-27     
   10.0000       1.0000e+17    1.83569433e-27     
   10.0000       2.0000e+17    1.83715099e-27     
   10.0000       5.0000e+17    1.83817405e-27     
   10.0000       1.0000e+18    1.83857405e-27     
   10.0000       2.0000e+18    1.83880156e-27     
   10.0000       5.0000e+18    1.83895896e-27     
   10.0000       1.0000e+19    1.83901985e-27     
   10.0000       2.0000e+19    1.83905445e-27     
   10.0000       5.0000e+19    1.83907858e-27     
   10.0000       1.0000e+20    1.83908792e-27     
   10.0000       2.0000e+20    1.83909318e-27     
   10.0000       5.0000e+20    1.83909689e-27     
   10.0000       1.0000e+21    1.83909843e-27     
   10.0000       2.0000e+21    1.83909934e-27     
   15.0000       1.0000e+14    8.23676301e-28     
   15.0000       2.0000e+14    8.65819906e-28     
   15.0000       5.0000e+14    9.14424553e-28     
   15.0000       1.0000e+15    9.41922820e-28     
   15.0000       2.0000e+15    9.61409760e-28     
   15.0000       5.0000e+15    9.77476569e-28     
   15.0000       1.0000e+16    9.84546820e-28     
   15.0000       2.0000e+16    9.88839898e-28     
   15.0000       5.0000e+16    9.91944206e-28     
   15.0000       1.0000e+17    9.93172588e-28     
   15.0000       2.0000e+17    9.93867666e-28     
   15.0000       5.0000e+17    9.94338472e-28     
   15.0000       1.0000e+18    9.94514208e-28     
   15.0000       2.0000e+18    9.94609602e-28     
   15.0000       5.0000e+18    9.94671712e-28     
   15.0000       1.0000e+19    9.94694062e-28     
   15.0000       2.0000e+19    9.94705892e-28     
   15.0000       5.0000e+19    9.94713434e-28     
   15.0000       1.0000e+20    9.94716108e-28     
   15.0000       2.0000e+20    9.94717515e-28     
   15.0000       5.0000e+20    9.94718426e-28     
   15.0000       1.0000e+21    9.94718764e-28     
   15.0000       2.0000e+21    9.94718950e-28     
   20.0000       1.0000e+14    5.32016811e-28     
   20.0000       2.0000e+14    5.58601510e-28     
   20.0000       5.0000e+14    5.89792084e-28     
   20.0000       1.0000e+15    6.07628614e-28     
   20.0000       2.0000e+15    6.20323421e-28     
   20.0000       5.0000e+15    6.30795210e-28     
   20.0000       1.0000e+16    6.35386542e-28     
   20.0000       2.0000e+16    6.38156303e-28     
   20.0000       5.0000e+16    6.40136266e-28     
   20.0000       1.0000e+17    6.40906219e-28     
   20.0000       2.0000e+17    6.41333236e-28     
   20.0000       5.0000e+17    6.41613803e-28     
   20.0000       1.0000e+18    6.41714080e-28     
   20.0000       2.0000e+18    6.41765902e-28     
   20.0000       5.0000e+18    6.41797242e-28     
   20.0000       1.0000e+19    6.41807389e-28     
   20.0000       2.0000e+19    6.41812114e-28     
   20.0000       5.0000e+19    6.41814559e-28     
   20.0000       1.0000e+20    6.41815198e-28     
   20.0000       2.0000e+20    6.41815432e-28     
   20.0000       5.0000e+20    6.41815487e-28     
   20.0000       1.0000e+21    6.41815461e-28     
   20.0000       2.0000e+21    6.41815428e-28     
   30.0000       1.0000e+14    2.89511639e-28     
   30.0000       2.0000e+14    3.03296543e-28     
   30.0000       5.0000e+14    3.19955371e-28     
   30.0000       1.0000e+15    3.29672286e-28     
   30.0000       2.0000e+15    3.36654408e-28     
   30.0000       5.0000e+15    3.42438197e-28     
   30.0000       1.0000e+16    3.44969848e-28     
   30.0000       2.0000e+16    3.46487337e-28     
   30.0000       5.0000e+16    3.47557793e-28     
   30.0000       1.0000e+17    3.47964919e-28     
   30.0000       2.0000e+17    3.48184531e-28     
   30.0000       5.0000e+17    3.48322342e-28     
   30.0000       1.0000e+18    3.48368087e-28     
   30.0000       2.0000e+18    3.48389539e-28     
   30.0000       5.0000e+18    3.48400347e-28     
   30.0000       1.0000e+19    3.48402726e-28     
   30.0000       2.0000e+19    3.48403116e-28     
   30.0000       5.0000e+19    3.48402586e-28     
   30.0000       1.0000e+20    3.48402078e-28     
   30.0000       2.0000e+20    3.48401660e-28     
   30.0000       5.0000e+20    3.48401252e-28     
   30.0000       1.0000e+21    3.48401033e-28     
   30.0000       2.0000e+21    3.48400885e-28     
   50.0000       1.0000e+14    1.33685735e-28     
   50.0000       2.0000e+14    1.39808380e-28     
   50.0000       5.0000e+14    1.47548078e-28     
   50.0000       1.0000e+15    1.52209370e-28     
   50.0000       2.0000e+15    1.55618031e-28     
   50.0000       5.0000e+15    1.58473733e-28     
   50.0000       1.0000e+16    1.59728980e-28     
   50.0000       2.0000e+16    1.60479550e-28     
   50.0000       5.0000e+16    1.61003881e-28     
   50.0000       1.0000e+17    1.61199385e-28     
   50.0000       2.0000e+17    1.61301924e-28     
   50.0000       5.0000e+17    1.61362976e-28     
   50.0000       1.0000e+18    1.61381309e-28     
   50.0000       2.0000e+18    1.61388582e-28     
   50.0000       5.0000e+18    1.61390764e-28     
   50.0000       1.0000e+19    1.61390306e-28     
   50.0000       2.0000e+19    1.61389344e-28     
   50.0000       5.0000e+19    1.61388067e-28     
   50.0000       1.0000e+20    1.61387331e-28     
   50.0000       2.0000e+20    1.61386807e-28     
   50.0000       5.0000e+20    1.61386342e-28     
   50.0000       1.0000e+21    1.61386107e-28     
   50.0000       2.0000e+21    1.61385951e-28     
