#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=2.dat'
#   Date of creation: 22. June 2021
#   Time of creation: 16:40:09
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(2)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 11 given values between 1.0000 and 50.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 23 given values between 1.0000e+14 and 2.0000e+21
#              n_i1: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   10.0000       2.0000e+15    3.61015049e-29     
   10.0000       5.0000e+15    3.61898248e-29     
   10.0000       1.0000e+16    3.62661078e-29     
   10.0000       2.0000e+16    3.63518064e-29     
   10.0000       5.0000e+16    3.64822558e-29     
   10.0000       1.0000e+17    3.65967990e-29     
   10.0000       2.0000e+17    3.67285822e-29     
   10.0000       5.0000e+17    3.69372296e-29     
   10.0000       1.0000e+18    3.71303282e-29     
   10.0000       2.0000e+18    3.73650643e-29     
   10.0000       5.0000e+18    3.77673658e-29     
   10.0000       1.0000e+19    3.81806532e-29     
   10.0000       2.0000e+19    3.87348048e-29     
   10.0000       5.0000e+19    3.97992531e-29     
   10.0000       1.0000e+20    4.10245841e-29     
   10.0000       2.0000e+20    4.27764515e-29     
   10.0000       5.0000e+20    4.57859859e-29     
   10.0000       1.0000e+21    4.80751780e-29     
   10.0000       2.0000e+21    4.98861245e-29     
   15.0000       1.0000e+14    2.35885848e-29     
   15.0000       2.0000e+14    2.36074029e-29     
   15.0000       5.0000e+14    2.36355854e-29     
   15.0000       1.0000e+15    2.36594152e-29     
   15.0000       2.0000e+15    2.36853708e-29     
   15.0000       5.0000e+15    2.37227939e-29     
   15.0000       1.0000e+16    2.37532682e-29     
   15.0000       2.0000e+16    2.37853791e-29     
   15.0000       5.0000e+16    2.38299041e-29     
   15.0000       1.0000e+17    2.38648007e-29     
   15.0000       2.0000e+17    2.39004830e-29     
   15.0000       5.0000e+17    2.39486276e-29     
   15.0000       1.0000e+18    2.39859534e-29     
   15.0000       2.0000e+18    2.40246754e-29     
   15.0000       5.0000e+18    2.40799876e-29     
   15.0000       1.0000e+19    2.41289719e-29     
   15.0000       2.0000e+19    2.41901533e-29     
   15.0000       5.0000e+19    2.43046195e-29     
   15.0000       1.0000e+20    2.44354674e-29     
   15.0000       2.0000e+20    2.46204145e-29     
   15.0000       5.0000e+20    2.49304859e-29     
   15.0000       1.0000e+21    2.51595699e-29     
   15.0000       2.0000e+21    2.53367172e-29     
   20.0000       1.0000e+14    1.71525407e-29     
   20.0000       2.0000e+14    1.71640551e-29     
   20.0000       5.0000e+14    1.71810658e-29     
   20.0000       1.0000e+15    1.71951862e-29     
   20.0000       2.0000e+15    1.72102336e-29     
   20.0000       5.0000e+15    1.72311719e-29     
   20.0000       1.0000e+16    1.72473865e-29     
   20.0000       2.0000e+16    1.72634247e-29     
   20.0000       5.0000e+16    1.72833087e-29     
   20.0000       1.0000e+17    1.72963300e-29     
   20.0000       2.0000e+17    1.73065039e-29     
   20.0000       5.0000e+17    1.73134194e-29     
   20.0000       1.0000e+18    1.73116411e-29     
   20.0000       2.0000e+18    1.73016464e-29     
   20.0000       5.0000e+18    1.72709044e-29     
   20.0000       1.0000e+19    1.72290522e-29     
   20.0000       2.0000e+19    1.71658050e-29     
   20.0000       5.0000e+19    1.70363684e-29     
   20.0000       1.0000e+20    1.68848093e-29     
   20.0000       2.0000e+20    1.66705071e-29     
   20.0000       5.0000e+20    1.63136792e-29     
   20.0000       1.0000e+21    1.60523267e-29     
   20.0000       2.0000e+21    1.58515690e-29     
   30.0000       1.0000e+14    1.08199606e-29     
   30.0000       2.0000e+14    1.08257318e-29     
   30.0000       5.0000e+14    1.08341300e-29     
   30.0000       1.0000e+15    1.08409515e-29     
   30.0000       2.0000e+15    1.08480240e-29     
   30.0000       5.0000e+15    1.08573988e-29     
   30.0000       1.0000e+16    1.08641167e-29     
   30.0000       2.0000e+16    1.08700370e-29     
   30.0000       5.0000e+16    1.08756145e-29     
   30.0000       1.0000e+17    1.08770885e-29     
   30.0000       2.0000e+17    1.08749986e-29     
   30.0000       5.0000e+17    1.08642553e-29     
   30.0000       1.0000e+18    1.08474837e-29     
   30.0000       2.0000e+18    1.08202360e-29     
   30.0000       5.0000e+18    1.07610440e-29     
   30.0000       1.0000e+19    1.06901566e-29     
   30.0000       2.0000e+19    1.05868023e-29     
   30.0000       5.0000e+19    1.03766946e-29     
   30.0000       1.0000e+20    1.01305056e-29     
   30.0000       2.0000e+20    9.78217987e-30     
   30.0000       5.0000e+20    9.20162421e-30     
   30.0000       1.0000e+21    8.77586940e-30     
   30.0000       2.0000e+21    8.44849368e-30     
   50.0000       1.0000e+14    5.82570360e-30     
   50.0000       2.0000e+14    5.82820149e-30     
   50.0000       5.0000e+14    5.83179553e-30     
   50.0000       1.0000e+15    5.83466319e-30     
   50.0000       2.0000e+15    5.83756438e-30     
   50.0000       5.0000e+15    5.84122945e-30     
   50.0000       1.0000e+16    5.84363107e-30     
   50.0000       2.0000e+16    5.84541763e-30     
   50.0000       5.0000e+16    5.84618552e-30     
   50.0000       1.0000e+17    5.84488089e-30     
   50.0000       2.0000e+17    5.84114521e-30     
   50.0000       5.0000e+17    5.83072394e-30     
   50.0000       1.0000e+18    5.81680778e-30     
   50.0000       2.0000e+18    5.79539118e-30     
   50.0000       5.0000e+18    5.75012113e-30     
   50.0000       1.0000e+19    5.69626218e-30     
   50.0000       2.0000e+19    5.61705587e-30     
   50.0000       5.0000e+19    5.45379797e-30     
   50.0000       1.0000e+20    5.26082375e-30     
   50.0000       2.0000e+20    4.98543263e-30     
   50.0000       5.0000e+20    4.51903652e-30     
   50.0000       1.0000e+21    4.17045344e-30     
   50.0000       2.0000e+21    3.89843904e-30     
